,0
533,11
534,8
535,11
536,8
537,11
538,8
539,11
540,8
541,11
542,8
543,11
544,8
545,11
546,8
547,11
548,8
549,11
550,8
551,11
552,8
553,11
554,8
555,11
556,8
557,11
558,8
559,11
560,8
561,11
562,8
563,11
564,8
565,11
566,8
567,11
568,8
569,11
570,8
571,11
572,8
573,12
574,8
575,12
576,8
577,12
578,8
579,12
580,8
581,12
582,8
583,12
584,8
585,12
586,8
587,12
588,8
589,12
590,8
591,12
592,8
593,12
594,8
595,12
596,8
597,12
598,8
599,12
600,8
601,12
602,8
603,12
604,8
605,12
606,8
607,12
608,8
609,12
610,8
611,12
612,8
613,12
614,8
615,12
616,8
617,12
618,8
619,12
620,8
621,12
622,8
623,12
624,8
625,12
626,8
627,12
628,8
629,13
630,8
631,13
632,8
633,13
634,8
635,13
636,8
637,13
638,8
639,13
640,8
641,13
642,8
643,13
644,8
645,13
646,8
647,13
648,8
649,13
650,8
651,13
652,8
653,13
654,8
655,13
656,8
657,13
658,8
659,13
660,8
661,13
662,8
663,13
664,8
665,13
666,8
667,13
668,8
669,13
670,8
671,13
672,8
673,13
674,8
675,13
676,8
677,13
678,8
679,13
680,8
681,13
682,8
683,13
684,9
685,13
686,9
687,14
688,9
689,14
690,9
691,14
692,9
693,14
694,9
695,14
696,9
697,14
698,9
699,14
700,9
701,14
702,9
703,14
704,9
705,14
706,9
707,14
708,9
709,14
710,9
711,14
712,9
713,14
714,9
715,14
716,9
717,14
718,9
719,14
720,9
721,14
722,9
723,14
724,9
725,14
726,9
727,14
728,9
729,14
730,9
731,14
732,9
733,14
734,9
735,14
736,9
737,14
738,9
739,14
740,9
741,14
742,9
743,14
744,9
745,14
746,9
747,14
748,9
749,14
750,9
751,14
752,9
753,14
754,9
755,14
756,10
757,14
758,10
759,14
760,10
761,14
762,10
763,14
764,10
765,14
766,10
767,14
768,10
769,14
770,10
771,14
772,10
773,14
774,10
775,14
776,10
777,14
778,10
779,14
780,10
781,14
782,10
783,15
784,10
785,15
786,10
787,15
788,10
789,15
790,10
791,15
792,11
793,15
794,11
795,15
796,11
797,15
798,11
799,15
800,11
801,16
802,11
803,16
804,11
805,16
806,11
807,16
808,11
809,16
810,11
811,16
812,11
813,16
814,11
815,16
816,11
817,16
818,12
819,16
820,13
821,16
822,13
823,16
824,13
825,16
826,13
827,16
828,13
829,16
830,13
831,16
832,13
833,16
834,13
835,16
836,13
837,16
838,13
839,16
840,13
841,16
842,13
843,16
844,13
845,16
846,13
847,16
848,13
849,16
850,13
851,17
852,13
853,17
854,13
855,17
856,13
857,17
858,13
859,17
860,13
861,17
862,13
863,17
864,13
865,17
866,13
867,17
868,13
869,17
870,13
871,17
872,13
873,17
874,13
875,17
876,13
877,17
878,13
879,17
880,13
881,17
882,14
883,17
884,14
885,17
886,14
887,17
888,14
889,17
890,14
891,17
892,14
893,17
894,14
895,17
896,14
897,17
898,14
899,17
900,14
901,17
902,14
903,17
904,14
905,17
906,14
907,17
908,14
909,17
910,14
911,17
912,14
913,17
914,14
915,17
916,14
917,17
918,14
919,17
920,14
921,17
922,14
923,17
924,14
925,17
926,14
927,17
928,14
929,17
930,14
931,17
932,14
933,17
934,14
935,17
936,14
937,17
938,14
939,17
940,14
941,17
942,14
943,17
944,15
945,17
946,15
947,17
948,15
949,17
950,15
951,17
952,15
953,17
954,15
955,17
956,15
957,17
958,15
959,17
960,15
961,17
962,15
963,17
964,15
965,17
966,15
967,17
968,15
969,17
970,15
971,17
972,16
973,17
974,16
975,17
976,16
977,17
978,16
979,17
980,16
981,17
982,16
983,17
984,17
985,17
986,17
987,17
988,17
989,17
990,17
991,17
992,17
993,17
994,17
995,17
996,17
997,17
998,17
999,17
1000,17
1001,17
1002,17
1003,17
1004,17
1005,17
1006,17
1007,17
1008,17
1009,17
1010,18
1011,17
1012,18
1013,17
1014,18
1015,17
1016,18
1017,17
1018,18
1019,17
1020,19
1021,17
1022,19
1023,17
1024,19
1025,17
1026,19
1027,17
1028,19
1029,17
1030,19
1031,17
1032,19
1033,17
1034,19
1035,17
1036,19
1037,17
1038,19
1039,17
1040,19
1041,17
1042,19
1043,18
1044,19
1045,18
1046,19
1047,18
1048,19
1049,18
1050,19
1051,18
1052,19
1053,18
1054,19
1055,18
1056,19
1057,18
1058,19
1059,18
1060,19
1061,18
1062,19
1063,18
1064,19
1065,18
1066,19
1067,18
1068,19
1069,18
1070,19
1071,19
1072,19
1073,19
1074,19
1075,19
1076,19
1077,20
1078,19
1079,20
1080,19
1081,20
1082,19
1083,20
1084,19
1085,20
1086,19
1087,20
1088,19
1089,20
1090,19
1091,21
1092,19
1093,21
1094,19
1095,21
1096,19
1097,21
1098,19
1099,21
1100,19
1101,21
1102,19
1103,21
1104,19
1105,21
1106,19
1107,22
1108,19
1109,22
1110,19
1111,22
1112,19
1113,22
1114,19
1115,22
1116,19
1117,22
1118,19
1119,22
1120,19
1121,22
1122,19
1123,22
1124,19
1125,22
1126,19
1127,22
1128,19
1129,22
1130,19
1131,22
1132,19
1133,22
1134,20
1135,22
1136,20
1137,22
1138,20
1139,22
1140,20
1141,22
1142,20
1143,22
1144,20
1145,22
1146,20
1147,22
1148,20
1149,22
1150,20
1151,22
1152,20
1153,22
1154,20
1155,22
1156,20
1157,22
1158,20
1159,22
1160,20
1161,23
1162,20
1163,23
1164,20
1165,23
1166,20
1167,23
1168,20
1169,23
1170,20
1171,23
1172,20
1173,23
1174,20
1175,23
1176,20
1177,23
1178,20
1179,23
1180,20
1181,23
1182,20
1183,23
1184,20
1185,23
1186,20
1187,23
1188,20
1189,23
1190,20
1191,23
1192,20
1193,23
1194,20
1195,23
1196,20
1197,23
1198,20
1199,23
1200,20
1201,23
1202,20
1203,23
1204,21
1205,23
1206,21
1207,23
1208,21
1209,23
1210,21
1211,23
1212,21
1213,23
1214,21
1215,23
1216,21
1217,23
1218,21
1219,23
1220,21
1221,23
1222,21
1223,23
1224,21
1225,23
1226,21
1227,23
1228,21
1229,23
1230,21
1231,23
1232,21
1233,24
1234,21
1235,24
1236,21
1237,24
1238,21
1239,24
1240,21
1241,24
1242,21
1243,24
1244,21
1245,24
1246,21
1247,24
1248,21
1249,24
1250,21
1251,24
1252,21
1253,24
1254,21
1255,24
1256,21
1257,24
1258,21
1259,24
1260,21
1261,24
1262,21
1263,24
1264,22
1265,24
1266,22
1267,24
1268,22
1269,24
1270,22
1271,24
1272,22
1273,24
1274,22
1275,24
1276,22
1277,24
1278,22
1279,24
1280,22
1281,24
1282,22
1283,24
1284,22
1285,24
1286,22
1287,24
1288,22
1289,24
1290,22
1291,24
1292,22
1293,24
1294,22
1295,24
1296,22
1297,24
1298,22
1299,24
1300,22
1301,24
1302,23
1303,24
1304,23
1305,24
1306,23
1307,24
1308,23
1309,24
1310,23
1311,24
1312,23
1313,24
1314,23
1315,24
1316,24
1317,24
1318,24
1319,24
1320,24
1321,24
1322,24
1323,24
1324,24
1325,24
1326,24
1327,24
1328,24
1329,24
1330,24
1331,24
1332,24
1333,24
1334,24
1335,24
1336,24
1337,24
1338,24
1339,24
1340,24
1341,24
1342,24
1343,24
1344,24
1345,24
1346,24
1347,24
1348,24
1349,24
1350,24
1351,24
1352,24
1353,24
1354,24
1355,24
1356,24
1357,24
1358,24
1359,25
1360,24
1361,25
1362,25
1363,25
1364,25
1365,25
1366,25
1367,25
1368,25
1369,25
1370,25
1371,25
1372,25
1373,25
1374,25
1375,25
1376,25
1377,25
1378,25
1379,25
1380,25
1381,25
1382,25
1383,25
1384,25
1385,25
1386,25
1387,25
1388,25
1389,25
1390,25
1391,25
1392,25
1393,25
1394,25
1395,25
1396,26
1397,25
1398,26
1399,25
1400,26
1401,25
1402,26
1403,25
1404,26
1405,25
1406,26
1407,25
1408,26
1409,25
1410,26
1411,25
1412,26
1413,25
1414,26
1415,25
1416,26
1417,25
1418,26
1419,26
1420,26
1421,26
1422,26
1423,26
1424,26
1425,26
1426,26
1427,26
1428,26
1429,26
1430,26
1431,26
1432,26
1433,26
1434,26
1435,26
1436,26
1437,26
1438,26
1439,26
1440,26
1441,26
1442,26
1443,26
1444,27
1445,26
1446,27
1447,26
1448,27
1449,26
1450,27
1451,26
1452,27
1453,26
1454,27
1455,26
1456,27
1457,26
1458,27
1459,27
1460,27
1461,27
1462,27
1463,27
1464,27
1465,27
1466,27
1467,27
1468,27
1469,27
1470,27
1471,27
1472,27
1473,27
1474,27
1475,27
1476,27
1477,27
1478,27
1479,27
1480,27
1481,27
1482,27
1483,27
1484,27
1485,28
1486,27
1487,28
1488,27
1489,28
1490,27
1491,28
1492,27
1493,28
1494,27
1495,28
1496,27
1497,28
1498,27
1499,28
1500,27
1501,28
1502,27
1503,28
1504,27
1505,28
1506,27
1507,28
1508,27
1509,28
1510,27
1511,28
1512,28
1513,28
1514,28
1515,28
1516,28
1517,28
1518,28
1519,28
1520,28
1521,28
1522,28
1523,28
1524,28
1525,28
1526,28
1527,28
1528,28
1529,28
1530,28
1531,28
1532,28
1533,28
1534,28
1535,28
1536,28
1537,28
1538,28
1539,28
1540,28
1541,28
1542,28
1543,28
1544,28
1545,28
1546,28
1547,28
1548,28
1549,28
1550,28
1551,28
1552,28
1553,28
1554,29
1555,28
1556,29
1557,28
1558,29
1559,28
1560,29
1561,28
1562,29
1563,28
1564,29
1565,28
1566,29
1567,28
1568,29
1569,28
1570,29
1571,28
1572,29
1573,28
1574,29
1575,28
1576,29
1577,28
1578,29
1579,28
1580,29
1581,29
1582,29
1583,29
1584,29
1585,29
1586,29
1587,29
1588,29
1589,29
1590,29
1591,29
1592,29
1593,30
1594,29
1595,30
1596,29
1597,30
1598,29
1599,30
1600,29
1601,30
1602,29
1603,30
1604,29
1605,30
1606,29
1607,30
1608,29
1609,30
1610,29
1611,30
1612,29
1613,30
1614,29
1615,30
1616,29
1617,30
1618,29
1619,30
1620,30
1621,30
1622,30
1623,30
1624,30
1625,30
1626,30
1627,30
1628,30
1629,30
1630,30
1631,30
1632,30
1633,30
1634,30
1635,30
1636,30
1637,30
1638,30
1639,30
1640,30
1641,30
1642,30
1643,30
1644,30
1645,30
1646,30
1647,30
1648,30
1649,30
1650,30
1651,30
1652,30
1653,30
1654,30
1655,30
1656,30
1657,30
1658,30
1659,30
1660,31
1661,30
1662,31
1663,30
1664,31
1665,30
1666,31
1667,30
1668,31
1669,30
1670,31
1671,30
1672,31
1673,30
1674,31
1675,30
1676,31
1677,30
1678,31
1679,30
1680,32
1681,30
1682,32
1683,30
1684,32
1685,30
1686,32
1687,30
1688,32
1689,30
1690,32
1691,30
1692,32
1693,30
1694,32
1695,30
1696,32
1697,30
1698,32
1699,30
1700,32
1701,30
1702,32
1703,30
1704,32
1705,30
1706,32
1707,30
1708,32
1709,30
1710,32
1711,30
1712,32
1713,30
1714,32
1715,31
1716,32
1717,31
1718,32
1719,31
1720,32
1721,31
1722,32
1723,31
1724,32
1725,31
1726,32
1727,31
1728,33
1729,31
1730,33
1731,31
1732,33
1733,31
1734,33
1735,31
1736,33
1737,31
1738,33
1739,31
1740,33
1741,31
1742,33
1743,31
1744,33
1745,31
1746,33
1747,31
1748,33
1749,31
1750,33
1751,31
1752,33
1753,31
1754,33
1755,31
1756,33
1757,31
1758,33
1759,31
1760,33
1761,32
1762,33
1763,32
1764,33
1765,32
1766,33
1767,32
1768,33
1769,32
1770,33
1771,32
1772,33
1773,32
1774,33
1775,32
1776,33
1777,32
1778,33
1779,32
1780,33
1781,32
1782,33
1783,32
1784,33
1785,32
1786,33
1787,32
1788,33
1789,32
1790,33
1791,32
1792,34
1793,32
1794,34
1795,32
1796,34
1797,32
1798,34
1799,32
1800,34
1801,32
1802,34
1803,32
1804,34
1805,32
1806,34
1807,32
1808,34
1809,32
1810,34
1811,32
1812,34
1813,32
1814,34
1815,32
1816,34
1817,32
1818,34
1819,32
1820,34
1821,32
1822,34
1823,32
1824,34
1825,32
1826,34
1827,33
1828,34
1829,33
1830,34
1831,33
1832,34
1833,33
1834,34
1835,33
1836,34
1837,33
1838,34
1839,33
1840,34
1841,33
1842,34
1843,33
1844,34
1845,33
1846,34
1847,33
1848,34
1849,33
1850,34
1851,33
1852,34
1853,33
1854,34
1855,33
1856,34
1857,33
1858,34
1859,33
1860,34
1861,33
1862,34
1863,34
1864,34
1865,34
1866,34
1867,34
1868,34
1869,34
1870,34
1871,34
1872,34
1873,34
1874,34
1875,34
1876,34
1877,34
1878,34
1879,34
1880,34
1881,34
1882,34
1883,34
1884,34
1885,34
1886,34
1887,34
1888,34
1889,34
1890,34
1891,34
1892,34
1893,34
1894,34
1895,34
1896,35
1897,34
1898,35
1899,34
1900,35
1901,34
1902,35
1903,34
1904,35
1905,34
1906,35
1907,34
1908,35
1909,34
1910,35
1911,34
1912,35
1913,34
1914,35
1915,34
1916,35
1917,34
1918,35
1919,34
1920,35
1921,35
1922,35
1923,35
1924,35
1925,35
1926,35
1927,35
1928,35
1929,35
1930,35
1931,35
1932,35
1933,36
1934,35
1935,36
1936,35
1937,36
1938,35
1939,36
1940,35
1941,36
1942,35
1943,36
1944,35
1945,36
1946,35
1947,36
1948,35
1949,36
1950,35
1951,36
1952,35
1953,37
1954,35
1955,37
1956,35
1957,37
1958,35
1959,37
1960,35
1961,37
1962,35
1963,37
1964,35
1965,37
1966,35
1967,37
1968,35
1969,37
1970,35
1971,38
1972,35
1973,38
1974,35
1975,38
1976,35
1977,38
1978,35
1979,38
1980,35
1981,38
1982,35
1983,38
1984,35
1985,38
1986,35
1987,38
1988,35
1989,38
1990,35
1991,38
1992,35
1993,38
1994,35
1995,38
1996,35
1997,38
1998,35
1999,38
2000,35
2001,38
2002,35
2003,38
2004,35
2005,38
2006,35
2007,38
2008,35
2009,38
2010,35
2011,38
2012,35
2013,38
2014,35
2015,38
2016,36
2017,38
2018,36
2019,38
2020,36
2021,38
2022,36
2023,38
2024,36
2025,39
2026,36
2027,39
2028,36
2029,39
2030,36
2031,39
2032,36
2033,39
2034,36
2035,39
2036,36
2037,39
2038,36
2039,39
2040,36
2041,39
2042,36
2043,39
2044,36
2045,39
2046,36
2047,39
2048,36
2049,39
2050,36
2051,39
2052,36
2053,39
2054,36
2055,39
2056,36
2057,39
2058,36
2059,39
2060,36
2061,39
2062,36
2063,39
2064,36
2065,39
2066,36
2067,39
2068,36
2069,40
2070,36
2071,40
2072,36
2073,40
2074,36
2075,40
2076,36
2077,40
2078,36
2079,41
2080,36
2081,41
2082,36
2083,41
2084,36
2085,41
2086,36
2087,41
2088,36
2089,41
2090,36
2091,41
2092,36
2093,41
2094,36
2095,41
2096,36
2097,41
2098,36
2099,41
2100,36
2101,41
2102,36
2103,41
2104,36
2105,41
2106,36
2107,42
2108,36
2109,42
2110,36
2111,42
2112,36
2113,42
2114,36
2115,42
2116,36
2117,42
2118,36
2119,42
2120,36
2121,42
2122,36
2123,42
2124,36
2125,42
2126,36
2127,42
2128,36
2129,42
2130,36
2131,42
2132,36
2133,42
2134,36
2135,42
2136,36
2137,42
2138,36
2139,42
2140,36
2141,42
2142,36
2143,42
2144,36
2145,42
2146,36
2147,42
2148,36
2149,42
2150,36
2151,42
2152,36
2153,42
2154,37
2155,42
2156,37
2157,42
2158,37
2159,42
2160,37
2161,42
2162,37
2163,42
2164,37
2165,42
2166,37
2167,42
2168,37
2169,42
2170,38
2171,42
2172,38
2173,42
2174,38
2175,42
2176,38
2177,42
2178,38
2179,42
2180,38
2181,42
2182,38
2183,42
2184,38
2185,42
2186,38
2187,42
2188,38
2189,42
2190,38
2191,42
2192,38
2193,42
2194,38
2195,42
2196,38
2197,42
2198,38
2199,42
2200,38
2201,42
2202,38
2203,42
2204,38
2205,42
2206,38
2207,43
2208,38
2209,43
2210,38
2211,43
2212,38
2213,43
2214,38
2215,43
2216,38
2217,43
2218,38
2219,43
2220,38
2221,43
2222,38
2223,43
2224,38
2225,43
2226,38
2227,43
2228,38
2229,43
2230,38
2231,43
2232,38
2233,43
2234,38
2235,43
2236,38
2237,43
2238,38
2239,43
2240,38
2241,43
2242,38
2243,43
2244,39
2245,43
2246,39
2247,43
2248,39
2249,43
2250,39
2251,43
2252,39
2253,43
2254,39
2255,43
2256,39
2257,43
2258,40
2259,43
2260,40
2261,43
2262,40
2263,43
2264,40
2265,43
2266,40
2267,43
2268,40
2269,43
2270,40
2271,43
2272,40
2273,43
2274,40
2275,43
2276,40
2277,43
2278,40
2279,43
2280,40
2281,43
2282,40
2283,43
2284,40
2285,43
2286,40
2287,43
2288,40
2289,43
2290,40
2291,43
2292,41
2293,43
2294,41
2295,43
2296,41
2297,43
2298,41
2299,43
2300,41
2301,43
2302,41
2303,43
2304,41
2305,43
2306,41
2307,43
2308,41
2309,43
2310,41
2311,43
2312,41
2313,43
2314,41
2315,43
2316,41
2317,43
2318,41
2319,43
2320,42
2321,43
2322,42
2323,43
2324,42
2325,43
2326,42
2327,43
2328,42
2329,43
2330,42
2331,43
2332,42
2333,43
2334,42
2335,43
2336,42
2337,43
2338,42
2339,43
2340,42
2341,43
2342,42
2343,43
2344,42
2345,43
2346,43
2347,43
2348,43
2349,44
2350,43
2351,44
2352,43
2353,44
2354,43
2355,44
2356,43
2357,44
2358,43
2359,44
2360,43
2361,44
2362,43
2363,44
2364,43
2365,44
2366,43
2367,44
2368,43
2369,44
2370,43
2371,44
2372,43
2373,44
2374,43
2375,44
2376,44
2377,44
2378,44
2379,44
2380,44
2381,44
2382,44
2383,44
2384,44
2385,44
2386,44
2387,44
2388,44
2389,44
2390,44
2391,44
2392,44
2393,44
2394,44
2395,44
2396,44
2397,44
2398,44
2399,44
2400,44
2401,44
2402,44
2403,44
2404,44
2405,44
2406,44
2407,44
2408,44
2409,44
2410,44
2411,44
2412,44
2413,44
2414,44
2415,44
2416,44
2417,44
2418,44
2419,44
2420,44
2421,44
2422,44
2423,44
2424,44
2425,44
2426,44
2427,44
2428,44
2429,44
2430,44
2431,44
2432,44
2433,44
2434,44
2435,44
2436,45
2437,44
2438,45
2439,44
2440,45
2441,44
2442,45
2443,44
2444,45
2445,44
2446,45
2447,44
2448,45
2449,44
2450,45
2451,44
2452,46
2453,44
2454,46
2455,44
2456,46
2457,44
2458,46
2459,44
2460,46
2461,44
2462,46
2463,44
2464,46
2465,44
2466,46
2467,44
2468,46
2469,44
2470,46
2471,44
2472,46
2473,44
2474,46
2475,44
2476,46
2477,44
2478,46
2479,44
2480,46
2481,44
2482,46
2483,44
2484,46
2485,44
2486,46
2487,44
2488,46
2489,44
2490,46
2491,44
2492,46
2493,44
2494,46
2495,44
2496,47
2497,44
2498,47
2499,44
2500,47
2501,44
2502,47
2503,44
2504,47
2505,44
2506,47
2507,44
2508,47
2509,44
2510,47
2511,44
2512,48
2513,44
2514,48
2515,44
2516,48
2517,44
2518,48
2519,44
2520,48
2521,44
2522,48
2523,44
2524,48
2525,44
2526,48
2527,44
2528,48
2529,44
2530,48
2531,44
2532,48
2533,44
2534,48
2535,44
2536,48
2537,44
2538,49
2539,44
2540,49
2541,44
2542,49
2543,44
2544,49
2545,44
2546,49
2547,44
2548,49
2549,44
2550,49
2551,45
2552,49
2553,45
2554,49
2555,45
2556,49
2557,45
2558,49
2559,45
2560,49
2561,45
2562,49
2563,45
2564,49
2565,46
2566,49
2567,46
2568,49
2569,46
2570,49
2571,46
2572,49
2573,46
2574,49
2575,46
2576,49
2577,46
2578,49
2579,46
2580,49
2581,46
2582,49
2583,46
2584,49
2585,46
2586,49
2587,46
2588,49
2589,46
2590,49
2591,46
2592,50
2593,46
2594,50
2595,46
2596,50
2597,46
2598,50
2599,46
2600,50
2601,46
2602,50
2603,46
2604,50
2605,46
2606,50
2607,46
2608,50
2609,46
2610,50
2611,46
2612,50
2613,46
2614,50
2615,46
2616,50
2617,46
2618,50
2619,46
2620,50
2621,46
2622,50
2623,46
2624,50
2625,46
2626,50
2627,46
2628,50
2629,46
2630,50
2631,46
2632,50
2633,46
2634,50
2635,46
2636,50
2637,46
2638,50
2639,46
2640,50
2641,46
2642,50
2643,47
2644,50
2645,47
2646,50
2647,47
2648,50
2649,47
2650,50
2651,47
2652,50
2653,47
2654,50
2655,47
2656,50
2657,47
2658,50
2659,47
2660,50
2661,47
2662,50
2663,47
2664,50
2665,47
2666,50
2667,47
2668,50
2669,47
2670,50
2671,47
2672,50
2673,47
2674,50
2675,47
2676,50
2677,47
2678,50
2679,47
2680,50
2681,47
2682,50
2683,48
2684,50
2685,48
2686,50
2687,48
2688,51
2689,48
2690,51
2691,48
2692,51
2693,48
2694,51
2695,48
2696,51
2697,48
2698,51
2699,48
2700,51
2701,48
2702,51
2703,48
2704,51
2705,48
2706,51
2707,48
2708,51
2709,48
2710,51
2711,48
2712,51
2713,48
2714,51
2715,48
2716,51
2717,48
2718,51
2719,49
2720,51
2721,49
2722,51
2723,49
2724,51
2725,49
2726,51
2727,50
2728,51
2729,50
2730,51
2731,50
2732,51
2733,50
2734,51
2735,50
2736,51
2737,50
2738,51
2739,50
2740,51
2741,50
2742,51
2743,50
2744,51
2745,50
2746,51
2747,50
2748,51
2749,50
2750,51
2751,50
2752,51
2753,50
2754,51
2755,50
2756,51
2757,50
2758,51
2759,50
2760,51
2761,50
2762,51
2763,50
2764,51
2765,50
2766,51
2767,50
2768,52
2769,50
2770,52
2771,50
2772,52
2773,50
2774,52
2775,50
2776,52
2777,50
2778,52
2779,50
2780,52
2781,50
2782,52
2783,50
2784,52
2785,50
2786,52
2787,50
2788,52
2789,50
2790,52
2791,50
2792,52
2793,50
2794,52
2795,50
2796,52
2797,50
2798,52
2799,50
2800,52
2801,50
2802,52
2803,50
2804,52
2805,50
2806,52
2807,50
2808,52
2809,51
2810,52
2811,51
2812,52
2813,51
2814,52
2815,51
2816,52
2817,51
2818,52
2819,52
2820,52
2821,52
2822,52
2823,52
2824,52
2825,52
2826,52
2827,52
2828,52
2829,52
2830,52
2831,52
2832,52
2833,52
2834,52
2835,52
2836,52
2837,52
2838,52
2839,52
2840,52
2841,52
2842,52
2843,52
2844,52
2845,52
2846,52
2847,52
2848,52
2849,52
2850,52
2851,52
2852,52
2853,53
2854,52
2855,53
2856,52
2857,53
2858,52
2859,53
2860,52
2861,53
2862,52
2863,53
2864,52
2865,53
2866,52
2867,53
2868,52
2869,53
2870,52
2871,53
2872,52
2873,53
2874,52
2875,53
2876,52
2877,53
2878,52
2879,53
2880,52
2881,53
2882,52
2883,53
2884,52
2885,54
2886,52
2887,54
2888,52
2889,55
2890,52
2891,55
2892,52
2893,55
2894,52
2895,55
2896,52
2897,55
2898,52
2899,55
2900,52
2901,55
2902,52
2903,55
2904,52
2905,55
2906,52
2907,55
2908,52
2909,55
2910,52
2911,55
2912,52
2913,55
2914,52
2915,55
2916,53
2917,55
2918,53
2919,55
2920,53
2921,55
2922,53
2923,55
2924,53
2925,55
2926,53
2927,55
2928,53
2929,55
2930,53
2931,55
2932,53
2933,55
2934,53
2935,55
2936,53
2937,55
2938,53
2939,55
2940,53
2941,55
2942,53
2943,56
2944,53
2945,56
2946,53
2947,56
2948,53
2949,56
2950,53
2951,56
2952,53
2953,56
2954,53
2955,56
2956,53
2957,56
2958,53
2959,56
2960,53
2961,56
2962,53
2963,56
2964,53
2965,56
2966,53
2967,56
2968,53
2969,56
2970,53
2971,56
2972,53
2973,56
2974,53
2975,56
2976,53
2977,56
2978,54
2979,56
2980,54
2981,56
2982,54
2983,56
2984,54
2985,56
2986,54
2987,56
2988,54
2989,56
2990,54
2991,56
2992,54
2993,56
2994,54
2995,56
2996,54
2997,56
