,0
533,11
534,8
535,11
536,8
537,11
538,8
539,11
540,8
541,11
542,8
543,11
544,8
545,11
546,8
547,11
548,8
549,11
550,8
551,11
552,8
553,11
554,8
555,11
556,8
557,11
558,8
559,11
560,9
561,11
562,9
563,11
564,9
565,11
566,9
567,12
568,9
569,12
570,9
571,12
572,9
573,12
574,9
575,12
576,9
577,12
578,9
579,12
580,9
581,12
582,9
583,12
584,9
585,12
586,9
587,12
588,9
589,12
590,9
591,12
592,9
593,12
594,9
595,12
596,9
597,12
598,9
599,12
600,9
601,12
602,9
603,12
604,9
605,12
606,9
607,12
608,9
609,12
610,9
611,12
612,9
613,12
614,9
615,12
616,9
617,12
618,9
619,12
620,9
621,12
622,10
623,12
624,10
625,12
626,10
627,12
628,10
629,12
630,10
631,12
632,10
633,12
634,10
635,12
636,10
637,12
638,10
639,12
640,10
641,12
642,11
643,12
644,11
645,12
646,11
647,12
648,11
649,12
650,11
651,12
652,11
653,12
654,11
655,12
656,11
657,12
658,11
659,12
660,12
661,12
662,12
663,12
664,12
665,12
666,12
667,12
668,12
669,12
670,12
671,12
672,12
673,12
674,12
675,12
676,12
677,12
678,12
679,12
680,12
681,12
682,12
683,12
684,12
685,12
686,12
687,12
688,12
689,12
690,12
691,12
692,12
693,12
694,12
695,12
696,12
697,12
698,12
699,12
700,12
701,12
702,12
703,12
704,12
705,12
706,12
707,12
708,12
709,12
710,12
711,12
712,12
713,12
714,12
715,12
716,12
717,12
718,12
719,12
720,12
721,12
722,12
723,12
724,12
725,12
726,12
727,12
728,12
729,12
730,12
731,12
732,12
733,12
734,12
735,12
736,12
737,12
738,12
739,12
740,12
741,12
742,12
743,12
744,12
745,12
746,12
747,12
748,12
749,12
750,12
751,12
752,12
753,12
754,12
755,12
756,13
757,12
758,13
759,12
760,13
761,12
762,14
763,12
764,14
765,12
766,14
767,12
768,14
769,12
770,15
771,12
772,16
773,12
774,16
775,12
776,16
777,12
778,16
779,12
780,16
781,12
782,16
783,13
784,16
785,13
786,16
787,13
788,16
789,13
790,16
791,13
792,16
793,13
794,16
795,13
796,16
797,13
798,16
799,13
800,16
801,13
802,16
803,13
804,16
805,13
806,16
807,13
808,16
809,13
810,16
811,13
812,16
813,13
814,16
815,14
816,16
817,14
818,16
819,14
820,16
821,14
822,16
823,14
824,16
825,14
826,16
827,14
828,16
829,14
830,16
831,14
832,16
833,14
834,16
835,14
836,16
837,15
838,16
839,15
840,16
841,15
842,16
843,15
844,16
845,15
846,16
847,15
848,16
849,15
850,16
851,15
852,16
853,15
854,16
855,15
856,16
857,15
858,16
859,15
860,16
861,15
862,16
863,15
864,17
865,15
866,17
867,15
868,17
869,15
870,17
871,15
872,17
873,15
874,17
875,15
876,17
877,15
878,17
879,15
880,17
881,15
882,17
883,15
884,17
885,15
886,17
887,15
888,17
889,15
890,17
891,16
892,17
893,16
894,17
895,16
896,17
897,16
898,17
899,16
900,17
901,16
902,17
903,16
904,17
905,16
906,17
907,16
908,17
909,16
910,17
911,16
912,17
913,16
914,17
915,16
916,17
917,16
918,17
919,16
920,17
921,16
922,17
923,16
924,17
925,16
926,17
927,16
928,17
929,16
930,17
931,16
932,17
933,16
934,17
935,16
936,17
937,16
938,17
939,16
940,17
941,16
942,17
943,16
944,17
945,16
946,17
947,17
948,17
949,17
950,17
951,17
952,18
953,17
954,18
955,17
956,18
957,17
958,18
959,17
960,18
961,17
962,18
963,17
964,18
965,17
966,18
967,17
968,18
969,17
970,18
971,17
972,18
973,17
974,18
975,17
976,18
977,17
978,18
979,17
980,18
981,17
982,18
983,17
984,18
985,17
986,18
987,17
988,18
989,18
990,18
991,18
992,18
993,18
994,18
995,18
996,18
997,18
998,18
999,19
1000,18
1001,19
1002,18
1003,19
1004,18
1005,19
1006,18
1007,19
1008,18
1009,19
1010,18
1011,19
1012,18
1013,19
1014,18
1015,19
1016,18
1017,19
1018,18
1019,19
1020,18
1021,19
1022,18
1023,19
1024,18
1025,19
1026,18
1027,19
1028,18
1029,19
1030,18
1031,19
1032,18
1033,19
1034,18
1035,20
1036,18
1037,20
1038,18
1039,20
1040,18
1041,20
1042,18
1043,20
1044,18
1045,20
1046,18
1047,20
1048,18
1049,20
1050,18
1051,20
1052,18
1053,21
1054,18
1055,21
1056,18
1057,21
1058,18
1059,21
1060,18
1061,21
1062,18
1063,21
1064,18
1065,21
1066,18
1067,21
1068,18
1069,21
1070,18
1071,21
1072,18
1073,21
1074,18
1075,21
1076,18
1077,21
1078,18
1079,21
1080,19
1081,21
1082,19
1083,21
1084,19
1085,21
1086,19
1087,21
1088,19
1089,21
1090,19
1091,21
1092,19
1093,21
1094,19
1095,21
1096,19
1097,21
1098,19
1099,21
1100,19
1101,21
1102,19
1103,21
1104,19
1105,21
1106,19
1107,21
1108,19
1109,21
1110,19
1111,21
1112,19
1113,21
1114,19
1115,21
1116,19
1117,21
1118,19
1119,21
1120,19
1121,21
1122,19
1123,21
1124,19
1125,21
1126,20
1127,21
1128,20
1129,21
1130,20
1131,21
1132,20
1133,21
1134,20
1135,21
1136,20
1137,21
1138,21
1139,21
1140,21
1141,21
1142,21
1143,21
1144,21
1145,21
1146,21
1147,21
1148,21
1149,21
1150,21
1151,21
1152,21
1153,21
1154,21
1155,21
1156,21
1157,21
1158,21
1159,21
1160,21
1161,21
1162,21
1163,21
1164,21
1165,21
1166,21
1167,21
1168,21
1169,21
1170,21
1171,21
1172,21
1173,21
1174,21
1175,21
1176,21
1177,21
1178,21
1179,21
1180,21
1181,21
1182,21
1183,21
1184,21
1185,21
1186,21
1187,21
1188,21
1189,21
1190,21
1191,21
1192,21
1193,21
1194,21
1195,21
1196,21
1197,21
1198,21
1199,21
1200,21
1201,21
1202,21
1203,21
1204,21
1205,21
1206,21
1207,21
1208,21
1209,22
1210,21
1211,22
1212,21
1213,22
1214,21
1215,22
1216,21
1217,22
1218,21
1219,22
1220,21
1221,22
1222,21
1223,22
1224,21
1225,22
1226,21
1227,22
1228,21
1229,22
1230,21
1231,22
1232,21
1233,22
1234,21
1235,22
1236,21
1237,22
1238,21
1239,22
1240,21
1241,22
1242,21
1243,22
1244,21
1245,22
1246,21
1247,22
1248,21
1249,22
1250,21
1251,22
1252,21
1253,22
1254,21
1255,22
1256,21
1257,22
1258,21
1259,22
1260,21
1261,22
1262,21
1263,22
1264,21
1265,22
1266,21
1267,22
1268,21
1269,22
1270,21
1271,22
1272,21
1273,22
1274,21
1275,22
1276,21
1277,22
1278,21
1279,22
1280,21
1281,22
1282,21
1283,22
1284,22
1285,22
1286,22
1287,22
1288,22
1289,22
1290,22
1291,22
1292,22
1293,22
1294,22
1295,22
1296,22
1297,22
1298,22
1299,22
1300,22
1301,22
1302,23
1303,22
1304,23
1305,22
1306,23
1307,22
1308,23
1309,22
1310,23
1311,22
1312,23
1313,22
1314,23
1315,22
1316,23
1317,22
1318,23
1319,22
1320,23
1321,22
1322,23
1323,22
1324,23
1325,22
1326,23
1327,22
1328,23
1329,22
1330,23
1331,22
1332,23
1333,22
1334,23
1335,23
1336,23
1337,23
1338,23
1339,23
1340,23
1341,23
1342,23
1343,23
1344,23
1345,24
1346,23
1347,24
1348,23
1349,24
1350,23
1351,24
1352,23
1353,25
1354,23
1355,25
1356,23
1357,25
1358,23
1359,25
1360,23
1361,25
1362,23
1363,25
1364,23
1365,25
1366,24
1367,25
1368,24
1369,25
1370,24
1371,25
1372,24
1373,26
1374,24
1375,26
1376,24
1377,27
1378,24
1379,27
1380,24
1381,27
1382,24
1383,27
1384,24
1385,27
1386,24
1387,27
1388,24
1389,27
1390,24
1391,27
1392,24
1393,27
1394,24
1395,27
1396,24
1397,27
1398,24
1399,27
1400,24
1401,27
1402,24
1403,27
1404,24
1405,27
1406,24
1407,27
1408,24
1409,27
1410,24
1411,27
1412,24
1413,27
1414,24
1415,27
1416,24
1417,27
1418,24
1419,27
1420,24
1421,27
1422,24
1423,27
1424,24
1425,28
1426,24
1427,28
1428,24
1429,28
1430,24
1431,29
1432,24
1433,29
1434,24
1435,29
1436,24
1437,29
1438,24
1439,29
1440,24
1441,29
1442,24
1443,29
1444,24
1445,29
1446,24
1447,29
1448,24
1449,29
1450,24
1451,29
1452,24
1453,29
1454,24
1455,29
1456,24
1457,29
1458,24
1459,29
1460,24
1461,29
1462,24
1463,29
1464,24
1465,29
1466,24
1467,29
1468,24
1469,29
1470,24
1471,29
1472,24
1473,29
1474,24
1475,29
1476,24
1477,29
1478,24
1479,29
1480,24
1481,29
1482,24
1483,29
1484,24
1485,29
1486,24
1487,29
1488,24
1489,29
1490,24
1491,29
1492,24
1493,29
1494,24
1495,29
1496,24
1497,29
1498,24
1499,29
1500,24
1501,29
1502,24
1503,29
1504,24
1505,29
1506,24
1507,29
1508,24
1509,29
1510,24
1511,29
1512,24
1513,29
1514,24
1515,29
1516,24
1517,29
1518,24
1519,29
1520,24
1521,30
1522,25
1523,30
1524,25
1525,30
1526,25
1527,30
1528,25
1529,30
1530,25
1531,30
1532,25
1533,30
1534,25
1535,30
1536,25
1537,30
1538,25
1539,30
1540,25
1541,30
1542,25
1543,31
1544,25
1545,31
1546,25
1547,32
1548,25
1549,32
1550,25
1551,32
1552,25
1553,32
1554,25
1555,32
1556,25
1557,32
1558,25
1559,32
1560,25
1561,32
1562,25
1563,32
1564,25
1565,32
1566,26
1567,32
1568,26
1569,32
1570,26
1571,32
1572,26
1573,32
1574,26
1575,32
1576,26
1577,32
1578,26
1579,32
1580,26
1581,32
1582,26
1583,32
1584,26
1585,32
1586,26
1587,32
1588,26
1589,32
1590,26
1591,32
1592,26
1593,33
1594,26
1595,33
1596,26
1597,33
1598,26
1599,33
1600,26
1601,33
1602,26
1603,33
1604,26
1605,33
1606,26
1607,33
1608,26
1609,33
1610,26
1611,33
1612,26
1613,33
1614,26
1615,33
1616,26
1617,33
1618,26
1619,33
1620,27
1621,33
1622,27
1623,33
1624,27
1625,33
1626,27
1627,33
1628,27
1629,33
1630,27
1631,33
1632,27
1633,33
1634,27
1635,33
1636,27
1637,33
1638,27
1639,33
1640,27
1641,33
1642,27
1643,33
1644,27
1645,33
1646,27
1647,33
1648,27
1649,33
1650,27
1651,33
1652,27
1653,33
1654,27
1655,33
1656,27
1657,33
1658,27
1659,33
1660,27
1661,33
1662,27
1663,33
1664,27
1665,33
1666,27
1667,33
1668,27
1669,33
1670,27
1671,33
1672,27
1673,34
1674,28
1675,34
1676,28
1677,34
1678,28
1679,34
1680,28
1681,34
1682,28
1683,34
1684,28
1685,34
1686,28
1687,34
1688,28
1689,34
1690,28
1691,34
1692,28
1693,34
1694,28
1695,34
1696,28
1697,34
1698,28
1699,34
1700,28
1701,34
1702,28
1703,34
1704,28
1705,34
1706,28
1707,34
1708,28
1709,34
1710,28
1711,34
1712,28
1713,34
1714,28
1715,34
1716,28
1717,34
1718,28
1719,34
1720,28
1721,34
1722,28
1723,35
1724,28
1725,35
1726,28
1727,35
1728,29
1729,35
1730,29
1731,35
1732,29
1733,35
1734,29
1735,35
1736,29
1737,35
1738,29
1739,35
1740,29
1741,35
1742,29
1743,35
1744,29
1745,35
1746,29
1747,35
1748,29
1749,35
1750,29
1751,35
1752,29
1753,35
1754,29
1755,35
1756,29
1757,35
1758,29
1759,35
1760,29
1761,35
1762,29
1763,35
1764,30
1765,35
1766,30
1767,35
1768,30
1769,35
1770,30
1771,35
1772,30
1773,35
1774,30
1775,35
1776,30
1777,35
1778,30
1779,35
1780,30
1781,35
1782,30
1783,36
1784,30
1785,36
1786,30
1787,36
1788,30
1789,36
1790,30
1791,36
1792,30
1793,36
1794,30
1795,36
1796,30
1797,36
1798,30
1799,36
1800,30
1801,36
1802,30
1803,36
1804,30
1805,36
1806,30
1807,36
1808,30
1809,37
1810,30
1811,37
1812,30
1813,37
1814,30
1815,37
1816,30
1817,37
1818,30
1819,37
1820,30
1821,37
1822,30
1823,37
1824,30
1825,37
1826,30
1827,37
1828,30
1829,37
1830,30
1831,37
1832,30
1833,37
1834,30
1835,37
1836,30
1837,37
1838,30
1839,37
1840,30
1841,37
1842,30
1843,37
1844,30
1845,37
1846,30
1847,37
1848,30
1849,37
1850,30
1851,37
1852,30
1853,37
1854,30
1855,37
1856,30
1857,37
1858,30
1859,37
1860,30
1861,37
1862,30
1863,37
1864,30
1865,37
1866,30
1867,37
1868,30
1869,37
1870,30
1871,37
1872,30
1873,37
1874,30
1875,37
1876,30
1877,37
1878,30
1879,37
1880,30
1881,37
1882,30
1883,37
1884,30
1885,37
1886,30
1887,37
1888,30
1889,37
1890,30
1891,37
1892,30
1893,38
1894,30
1895,38
1896,30
1897,38
1898,30
1899,39
1900,30
1901,39
1902,30
1903,39
1904,30
1905,39
1906,30
1907,39
1908,30
1909,39
1910,30
1911,39
1912,30
1913,39
1914,30
1915,39
1916,30
1917,39
1918,30
1919,39
1920,30
1921,39
1922,30
1923,39
1924,30
1925,40
1926,30
1927,40
1928,30
1929,40
1930,30
1931,40
1932,30
1933,40
1934,30
1935,40
1936,31
1937,40
1938,31
1939,40
1940,31
1941,40
1942,31
1943,40
1944,32
1945,40
1946,32
1947,40
1948,32
1949,40
1950,32
1951,40
1952,32
1953,40
1954,32
1955,40
1956,32
1957,40
1958,32
1959,40
1960,32
1961,40
1962,32
1963,40
1964,32
1965,40
1966,32
1967,40
1968,32
1969,40
1970,32
1971,41
1972,32
1973,41
1974,32
1975,41
1976,32
1977,41
1978,32
1979,41
1980,32
1981,41
1982,32
1983,41
1984,32
1985,41
1986,32
1987,41
1988,32
1989,41
1990,32
1991,41
1992,32
1993,41
1994,32
1995,41
1996,32
1997,41
1998,32
1999,41
2000,32
2001,41
2002,32
2003,41
2004,32
2005,41
2006,32
2007,41
2008,32
2009,41
2010,32
2011,41
2012,32
2013,41
2014,32
2015,41
2016,32
2017,41
2018,33
2019,41
2020,33
2021,41
2022,33
2023,41
2024,33
2025,42
2026,33
2027,42
2028,33
2029,42
2030,33
2031,42
2032,33
2033,42
2034,33
2035,42
2036,33
2037,42
2038,33
2039,42
2040,33
2041,42
2042,33
2043,42
2044,33
2045,42
2046,33
2047,42
2048,33
2049,42
2050,33
2051,42
2052,33
2053,42
2054,33
2055,42
2056,33
2057,42
2058,33
2059,42
2060,33
2061,42
2062,33
2063,42
2064,33
2065,42
2066,33
2067,42
2068,33
2069,42
2070,33
2071,42
2072,33
2073,42
2074,34
2075,42
2076,34
2077,42
2078,34
2079,43
2080,34
2081,43
2082,34
2083,43
2084,34
2085,43
2086,34
2087,43
2088,34
2089,43
2090,34
2091,43
2092,34
2093,43
2094,34
2095,43
2096,34
2097,43
2098,34
2099,43
2100,34
2101,43
2102,34
2103,43
2104,34
2105,43
2106,34
2107,44
2108,34
2109,44
2110,34
2111,44
2112,34
2113,44
2114,34
2115,44
2116,34
2117,44
2118,34
2119,44
2120,34
2121,44
2122,34
2123,44
2124,34
2125,44
2126,34
2127,44
2128,34
2129,44
2130,34
2131,44
2132,34
2133,44
2134,34
2135,44
2136,34
2137,44
2138,34
2139,44
2140,34
2141,44
2142,34
2143,44
2144,34
2145,44
2146,34
2147,44
2148,34
2149,44
2150,34
2151,44
2152,34
2153,44
2154,34
2155,44
2156,34
2157,44
2158,34
2159,44
2160,34
2161,44
2162,34
2163,44
2164,34
2165,44
2166,34
2167,44
2168,34
2169,44
2170,34
2171,44
2172,34
2173,44
2174,34
2175,44
2176,34
2177,45
2178,34
2179,45
2180,34
2181,45
2182,34
2183,45
2184,34
2185,45
2186,34
2187,45
2188,34
2189,45
2190,34
2191,45
2192,34
2193,45
2194,35
2195,45
2196,35
2197,45
2198,35
2199,45
2200,36
2201,45
2202,36
2203,45
2204,36
2205,45
2206,36
2207,45
2208,36
2209,45
2210,36
2211,45
2212,36
2213,45
2214,37
2215,45
2216,37
2217,45
2218,37
2219,45
2220,37
2221,45
2222,37
2223,45
2224,37
2225,45
2226,37
2227,45
2228,37
2229,45
2230,37
2231,45
2232,37
2233,45
2234,37
2235,45
2236,37
2237,45
2238,37
2239,45
2240,37
2241,45
2242,37
2243,45
2244,37
2245,45
2246,37
2247,45
2248,37
2249,45
2250,37
2251,45
2252,37
2253,45
2254,37
2255,45
2256,37
2257,45
2258,37
2259,45
2260,37
2261,45
2262,37
2263,46
2264,37
2265,46
2266,37
2267,46
2268,37
2269,46
2270,37
2271,46
2272,37
2273,46
2274,37
2275,47
2276,37
2277,47
2278,37
2279,47
2280,37
2281,47
2282,37
2283,47
2284,37
2285,47
2286,37
2287,47
2288,37
2289,47
2290,37
2291,47
2292,37
2293,47
2294,37
2295,48
2296,37
2297,48
2298,37
2299,48
2300,37
2301,48
2302,37
2303,48
2304,37
2305,48
2306,37
2307,48
2308,37
2309,48
2310,37
2311,48
2312,37
2313,48
2314,37
2315,48
2316,37
2317,48
2318,37
2319,48
2320,37
2321,48
2322,37
2323,48
2324,37
2325,48
2326,37
2327,48
2328,37
2329,48
2330,37
2331,48
2332,37
2333,48
2334,37
2335,48
2336,37
2337,48
2338,37
2339,48
2340,37
2341,48
2342,37
2343,49
2344,37
2345,49
2346,37
2347,49
2348,37
2349,50
2350,37
2351,50
2352,37
2353,50
2354,37
2355,50
2356,37
2357,50
2358,37
2359,50
2360,37
2361,50
2362,37
2363,50
2364,37
2365,50
2366,37
2367,50
2368,37
2369,50
2370,37
2371,50
2372,37
2373,50
2374,37
2375,50
2376,38
2377,50
2378,38
2379,50
2380,38
2381,50
2382,38
2383,50
2384,38
2385,50
2386,38
2387,50
2388,38
2389,50
2390,38
2391,50
2392,38
2393,50
2394,38
2395,50
2396,38
2397,50
2398,38
2399,50
2400,38
2401,50
2402,38
2403,50
2404,38
2405,50
2406,38
2407,50
2408,38
2409,50
2410,38
2411,50
2412,38
2413,50
2414,38
2415,50
2416,38
2417,50
2418,38
2419,50
2420,38
2421,50
2422,38
2423,50
2424,38
2425,50
2426,38
2427,50
2428,38
2429,50
2430,38
2431,50
2432,38
2433,50
2434,38
2435,50
2436,38
2437,50
2438,38
2439,50
2440,38
2441,50
2442,39
2443,50
2444,39
2445,50
2446,40
2447,50
2448,40
2449,50
2450,40
2451,50
2452,40
2453,50
2454,40
2455,50
2456,40
2457,50
2458,40
2459,50
2460,40
2461,50
2462,40
2463,50
2464,40
2465,50
2466,40
2467,50
2468,41
2469,50
2470,41
2471,50
2472,41
2473,50
2474,41
2475,50
2476,41
2477,50
2478,41
2479,50
2480,41
2481,50
2482,41
2483,50
2484,41
2485,50
2486,41
2487,50
2488,41
2489,50
2490,41
2491,51
2492,41
2493,51
2494,41
2495,51
2496,41
2497,51
2498,41
2499,51
2500,41
2501,51
2502,41
2503,51
2504,41
2505,51
2506,41
2507,51
2508,41
2509,51
2510,41
2511,51
2512,42
2513,51
2514,42
2515,51
2516,42
2517,51
2518,42
2519,51
2520,42
2521,51
2522,42
2523,51
2524,42
2525,51
2526,42
2527,51
2528,42
2529,51
2530,42
2531,51
2532,42
2533,51
2534,42
2535,51
2536,42
2537,51
2538,42
2539,51
2540,42
2541,51
2542,42
2543,51
2544,42
2545,51
2546,42
2547,51
2548,42
2549,51
2550,42
2551,51
2552,42
2553,51
2554,42
2555,51
2556,42
2557,51
2558,42
2559,51
2560,42
2561,51
2562,42
2563,51
2564,42
2565,51
2566,42
2567,51
2568,42
2569,52
2570,42
2571,52
2572,42
2573,52
2574,42
2575,52
2576,42
2577,52
2578,42
2579,52
2580,42
2581,52
2582,43
2583,52
2584,43
2585,52
2586,43
2587,52
2588,43
2589,52
2590,43
2591,52
2592,43
2593,53
2594,43
2595,53
2596,43
2597,53
2598,43
2599,53
2600,43
2601,53
2602,43
2603,53
2604,43
2605,53
2606,43
2607,53
2608,43
2609,53
2610,43
2611,53
2612,43
2613,53
2614,43
2615,53
2616,43
2617,53
2618,43
2619,53
2620,43
2621,53
2622,43
2623,53
2624,43
2625,53
2626,43
2627,53
2628,43
2629,53
2630,43
2631,53
2632,43
2633,53
2634,43
2635,53
2636,43
2637,53
2638,43
2639,53
2640,43
2641,53
2642,43
2643,53
2644,43
2645,53
2646,43
2647,53
2648,43
2649,53
2650,43
2651,53
2652,43
2653,53
2654,43
2655,53
2656,43
2657,53
2658,43
2659,53
2660,43
2661,53
2662,43
2663,53
2664,43
2665,53
2666,43
2667,53
2668,43
2669,53
2670,43
2671,53
2672,43
2673,53
2674,43
2675,53
2676,44
2677,53
2678,45
2679,54
2680,45
2681,54
2682,45
2683,54
2684,45
2685,54
2686,45
2687,54
2688,45
2689,54
2690,45
2691,54
2692,45
2693,54
2694,45
2695,54
2696,45
2697,54
2698,45
2699,54
2700,45
2701,54
2702,45
2703,54
2704,45
2705,54
2706,46
2707,54
2708,46
2709,54
2710,46
2711,54
2712,46
2713,54
2714,46
2715,54
2716,46
2717,54
2718,46
2719,54
2720,46
2721,54
2722,46
2723,54
2724,46
2725,54
2726,46
2727,55
2728,46
2729,55
2730,46
2731,55
2732,46
2733,55
2734,46
2735,55
2736,46
2737,55
2738,46
2739,55
2740,46
2741,55
2742,46
2743,55
2744,46
2745,55
2746,46
2747,55
2748,46
2749,55
2750,46
2751,55
2752,46
2753,55
2754,46
2755,55
2756,46
2757,55
2758,46
2759,55
2760,46
2761,55
2762,46
2763,55
2764,46
2765,55
2766,46
2767,55
2768,47
2769,55
2770,47
2771,55
2772,47
2773,55
2774,47
2775,55
2776,47
2777,55
2778,47
2779,55
2780,47
2781,55
2782,47
2783,55
2784,47
2785,55
2786,47
2787,55
2788,47
2789,55
2790,47
2791,55
2792,47
2793,55
2794,47
2795,55
2796,47
2797,55
2798,48
2799,55
2800,48
2801,55
2802,48
2803,55
2804,48
2805,55
2806,48
2807,55
2808,49
2809,55
2810,49
2811,55
2812,49
2813,55
2814,49
2815,55
2816,49
2817,55
2818,49
2819,55
2820,49
2821,55
2822,49
2823,55
2824,49
2825,55
2826,49
2827,55
2828,49
2829,55
2830,49
2831,55
2832,49
2833,55
2834,49
2835,56
2836,49
2837,56
2838,49
2839,56
2840,49
2841,56
2842,49
2843,56
2844,49
2845,56
2846,49
2847,56
2848,49
2849,56
2850,49
2851,56
2852,49
2853,56
2854,49
2855,56
2856,49
2857,56
2858,49
2859,56
2860,49
2861,56
2862,50
2863,56
2864,50
2865,56
2866,50
2867,56
2868,50
2869,56
2870,50
2871,56
2872,50
2873,56
2874,50
2875,56
2876,50
2877,56
2878,50
2879,56
2880,50
2881,56
2882,50
2883,56
2884,50
2885,56
2886,50
2887,56
2888,50
2889,57
2890,50
2891,57
2892,50
2893,57
2894,50
2895,57
2896,50
2897,57
2898,50
2899,57
2900,50
2901,57
2902,50
2903,57
2904,50
2905,57
2906,50
2907,57
2908,50
2909,57
2910,50
2911,57
2912,50
2913,57
2914,50
2915,57
2916,51
2917,57
2918,51
2919,57
2920,51
2921,57
2922,51
2923,57
2924,51
2925,57
2926,51
2927,57
2928,51
2929,57
2930,51
2931,57
2932,51
2933,57
2934,51
2935,57
2936,51
2937,57
2938,51
2939,57
2940,51
2941,57
2942,51
2943,58
2944,51
2945,58
2946,51
2947,58
2948,51
2949,58
2950,51
2951,58
2952,51
2953,58
2954,51
2955,58
2956,51
2957,58
2958,51
2959,58
2960,51
2961,58
2962,51
2963,58
2964,51
2965,58
2966,51
2967,58
2968,51
2969,58
2970,51
2971,58
2972,51
2973,58
2974,51
2975,58
2976,51
2977,58
2978,51
2979,58
2980,51
2981,58
2982,51
2983,58
2984,51
2985,58
2986,51
2987,59
2988,51
2989,59
2990,51
2991,59
2992,51
2993,59
2994,51
2995,59
2996,51
2997,59
