,0
533,13
534,6
535,13
536,6
537,13
538,6
539,13
540,6
541,13
542,6
543,13
544,6
545,13
546,6
547,13
548,6
549,13
550,6
551,13
552,6
553,13
554,6
555,14
556,6
557,14
558,6
559,14
560,6
561,14
562,6
563,14
564,6
565,14
566,6
567,15
568,6
569,15
570,6
571,15
572,6
573,15
574,6
575,15
576,6
577,15
578,6
579,15
580,6
581,15
582,6
583,15
584,6
585,15
586,6
587,15
588,6
589,15
590,6
591,15
592,6
593,15
594,6
595,15
596,6
597,15
598,6
599,15
600,6
601,15
602,6
603,15
604,6
605,15
606,6
607,15
608,6
609,15
610,6
611,15
612,6
613,15
614,6
615,15
616,6
617,15
618,6
619,15
620,6
621,15
622,6
623,15
624,6
625,15
626,6
627,15
628,6
629,15
630,6
631,15
632,6
633,16
634,6
635,16
636,6
637,16
638,6
639,16
640,6
641,16
642,6
643,16
644,6
645,16
646,6
647,16
648,6
649,16
650,6
651,16
652,6
653,16
654,6
655,16
656,6
657,16
658,6
659,16
660,6
661,16
662,6
663,17
664,6
665,17
666,6
667,17
668,6
669,17
670,6
671,17
672,6
673,17
674,6
675,18
676,6
677,18
678,6
679,19
680,6
681,19
682,6
683,19
684,6
685,19
686,6
687,19
688,6
689,19
690,6
691,19
692,6
693,19
694,6
695,19
696,6
697,19
698,6
699,19
700,6
701,19
702,6
703,19
704,6
705,19
706,6
707,19
708,6
709,19
710,6
711,19
712,6
713,19
714,6
715,19
716,6
717,19
718,6
719,19
720,7
721,19
722,7
723,19
724,7
725,19
726,7
727,19
728,7
729,20
730,7
731,20
732,7
733,20
734,7
735,20
736,7
737,20
738,7
739,20
740,7
741,20
742,7
743,20
744,7
745,20
746,7
747,20
748,7
749,20
750,7
751,20
752,7
753,20
754,7
755,20
756,7
757,20
758,7
759,20
760,7
761,20
762,7
763,20
764,7
765,20
766,7
767,20
768,7
769,20
770,7
771,20
772,7
773,20
774,7
775,20
776,8
777,20
778,8
779,20
780,8
781,20
782,8
783,20
784,8
785,20
786,8
787,20
788,8
789,20
790,8
791,20
792,8
793,20
794,8
795,20
796,8
797,20
798,8
799,20
800,8
801,20
802,8
803,20
804,9
805,20
806,9
807,20
808,9
809,20
810,10
811,20
812,10
813,20
814,10
815,20
816,10
817,20
818,10
819,20
820,10
821,20
822,10
823,20
824,10
825,20
826,10
827,20
828,10
829,20
830,10
831,20
832,10
833,20
834,10
835,20
836,10
837,20
838,10
839,20
840,10
841,20
842,10
843,20
844,10
845,20
846,10
847,20
848,10
849,20
850,10
851,20
852,10
853,20
854,10
855,20
856,10
857,20
858,10
859,20
860,10
861,20
862,10
863,20
864,10
865,20
866,10
867,20
868,10
869,20
870,10
871,20
872,10
873,20
874,10
875,20
876,10
877,20
878,10
879,20
880,10
881,20
882,10
883,20
884,10
885,20
886,10
887,20
888,10
889,20
890,10
891,20
892,11
893,20
894,11
895,20
896,11
897,20
898,11
899,20
900,11
901,20
902,11
903,20
904,11
905,20
906,11
907,20
908,11
909,20
910,11
911,20
912,11
913,20
914,11
915,20
916,11
917,20
918,11
919,20
920,11
921,20
922,11
923,20
924,11
925,20
926,11
927,20
928,11
929,20
930,11
931,20
932,11
933,20
934,11
935,20
936,12
937,20
938,12
939,20
940,12
941,20
942,12
943,20
944,12
945,20
946,12
947,20
948,12
949,20
950,12
951,20
952,12
953,20
954,12
955,20
956,12
957,20
958,12
959,20
960,12
961,20
962,12
963,20
964,12
965,20
966,12
967,20
968,12
969,20
970,12
971,20
972,12
973,20
974,12
975,20
976,12
977,20
978,12
979,21
980,12
981,21
982,13
983,21
984,13
985,21
986,13
987,21
988,13
989,21
990,13
991,21
992,13
993,21
994,13
995,21
996,13
997,21
998,13
999,21
1000,13
1001,21
1002,13
1003,21
1004,13
1005,21
1006,13
1007,21
1008,13
1009,21
1010,13
1011,21
1012,13
1013,22
1014,13
1015,22
1016,13
1017,22
1018,13
1019,22
1020,13
1021,22
1022,13
1023,22
1024,13
1025,22
1026,14
1027,22
1028,14
1029,22
1030,14
1031,22
1032,14
1033,22
1034,14
1035,22
1036,14
1037,22
1038,15
1039,22
1040,15
1041,22
1042,15
1043,22
1044,15
1045,22
1046,15
1047,22
1048,15
1049,22
1050,15
1051,23
1052,15
1053,24
1054,15
1055,24
1056,15
1057,24
1058,15
1059,24
1060,15
1061,24
1062,15
1063,24
1064,15
1065,24
1066,15
1067,24
1068,15
1069,24
1070,15
1071,24
1072,15
1073,24
1074,15
1075,24
1076,15
1077,24
1078,15
1079,24
1080,16
1081,24
1082,16
1083,24
1084,16
1085,24
1086,16
1087,24
1088,16
1089,24
1090,16
1091,24
1092,16
1093,24
1094,16
1095,24
1096,16
1097,24
1098,16
1099,24
1100,16
1101,24
1102,16
1103,24
1104,16
1105,24
1106,16
1107,24
1108,16
1109,24
1110,16
1111,24
1112,16
1113,24
1114,16
1115,24
1116,16
1117,24
1118,16
1119,24
1120,16
1121,24
1122,17
1123,24
1124,17
1125,24
1126,17
1127,24
1128,17
1129,24
1130,17
1131,24
1132,17
1133,24
1134,18
1135,24
1136,18
1137,24
1138,18
1139,24
1140,18
1141,24
1142,18
1143,24
1144,18
1145,24
1146,18
1147,24
1148,18
1149,24
1150,18
1151,24
1152,18
1153,24
1154,18
1155,24
1156,18
1157,24
1158,18
1159,24
1160,18
1161,25
1162,18
1163,25
1164,18
1165,25
1166,18
1167,25
1168,18
1169,25
1170,18
1171,25
1172,18
1173,25
1174,18
1175,25
1176,18
1177,25
1178,18
1179,25
1180,18
1181,25
1182,18
1183,25
1184,18
1185,25
1186,18
1187,25
1188,18
1189,25
1190,18
1191,25
1192,18
1193,25
1194,18
1195,25
1196,18
1197,25
1198,18
1199,25
1200,18
1201,25
1202,18
1203,25
1204,18
1205,25
1206,18
1207,25
1208,18
1209,25
1210,18
1211,26
1212,18
1213,26
1214,18
1215,26
1216,18
1217,26
1218,18
1219,26
1220,18
1221,26
1222,18
1223,26
1224,18
1225,26
1226,18
1227,26
1228,18
1229,26
1230,18
1231,26
1232,18
1233,26
1234,18
1235,26
1236,18
1237,26
1238,18
1239,26
1240,18
1241,26
1242,18
1243,27
1244,18
1245,27
1246,18
1247,27
1248,18
1249,27
1250,18
1251,27
1252,18
1253,27
1254,18
1255,27
1256,18
1257,27
1258,18
1259,27
1260,18
1261,27
1262,18
1263,27
1264,18
1265,27
1266,18
1267,27
1268,18
1269,27
1270,18
1271,27
1272,18
1273,27
1274,18
1275,27
1276,18
1277,27
1278,18
1279,27
1280,18
1281,27
1282,18
1283,27
1284,18
1285,27
1286,18
1287,27
1288,18
1289,27
1290,18
1291,27
1292,19
1293,27
1294,19
1295,27
1296,19
1297,28
1298,19
1299,28
1300,19
1301,28
1302,20
1303,28
1304,20
1305,28
1306,20
1307,28
1308,20
1309,28
1310,20
1311,28
1312,20
1313,28
1314,20
1315,28
1316,20
1317,28
1318,20
1319,28
1320,20
1321,28
1322,20
1323,29
1324,20
1325,29
1326,20
1327,29
1328,20
1329,29
1330,20
1331,29
1332,20
1333,29
1334,20
1335,29
1336,20
1337,29
1338,20
1339,29
1340,20
1341,29
1342,20
1343,29
1344,20
1345,29
1346,20
1347,29
1348,20
1349,29
1350,20
1351,29
1352,20
1353,29
1354,20
1355,29
1356,20
1357,29
1358,20
1359,29
1360,20
1361,29
1362,20
1363,29
1364,20
1365,29
1366,20
1367,29
1368,20
1369,29
1370,20
1371,29
1372,20
1373,29
1374,20
1375,29
1376,20
1377,29
1378,20
1379,29
1380,20
1381,29
1382,20
1383,29
1384,20
1385,29
1386,20
1387,29
1388,20
1389,29
1390,20
1391,30
1392,20
1393,30
1394,20
1395,30
1396,20
1397,30
1398,20
1399,30
1400,20
1401,30
1402,20
1403,30
1404,20
1405,30
1406,20
1407,31
1408,20
1409,31
1410,20
1411,32
1412,20
1413,32
1414,20
1415,32
1416,20
1417,32
1418,20
1419,32
1420,20
1421,32
1422,20
1423,32
1424,20
1425,32
1426,20
1427,32
1428,20
1429,32
1430,20
1431,32
1432,20
1433,32
1434,20
1435,32
1436,20
1437,32
1438,20
1439,32
1440,20
1441,33
1442,20
1443,33
1444,20
1445,33
1446,20
1447,33
1448,20
1449,33
1450,20
1451,33
1452,20
1453,33
1454,20
1455,33
1456,20
1457,33
1458,20
1459,33
1460,20
1461,33
1462,20
1463,33
1464,20
1465,33
1466,20
1467,33
1468,20
1469,33
1470,20
1471,33
1472,20
1473,33
1474,20
1475,33
1476,20
1477,33
1478,20
1479,33
1480,20
1481,33
1482,20
1483,33
1484,20
1485,33
1486,20
1487,33
1488,20
1489,33
1490,20
1491,33
1492,21
1493,33
1494,21
1495,33
1496,21
1497,33
1498,21
1499,33
1500,21
1501,33
1502,21
1503,33
1504,21
1505,33
1506,21
1507,33
1508,21
1509,33
1510,22
1511,33
1512,22
1513,33
1514,22
1515,33
1516,22
1517,33
1518,22
1519,33
1520,22
1521,33
1522,22
1523,33
1524,22
1525,33
1526,22
1527,33
1528,22
1529,33
1530,22
1531,33
1532,22
1533,33
1534,22
1535,33
1536,22
1537,33
1538,22
1539,33
1540,22
1541,33
1542,22
1543,33
1544,22
1545,33
1546,23
1547,33
1548,23
1549,33
1550,23
1551,33
1552,23
1553,33
1554,23
1555,33
1556,23
1557,33
1558,24
1559,33
1560,24
1561,33
1562,24
1563,33
1564,24
1565,33
1566,24
1567,33
1568,24
1569,33
1570,25
1571,33
1572,25
1573,33
1574,25
1575,33
1576,25
1577,33
1578,25
1579,33
1580,25
1581,33
1582,25
1583,33
1584,25
1585,33
1586,25
1587,33
1588,25
1589,33
1590,25
1591,33
1592,25
1593,34
1594,25
1595,34
1596,25
1597,34
1598,25
1599,34
1600,25
1601,34
1602,25
1603,34
1604,25
1605,34
1606,25
1607,34
1608,25
1609,34
1610,25
1611,34
1612,25
1613,34
1614,25
1615,34
1616,25
1617,34
1618,25
1619,34
1620,26
1621,34
1622,26
1623,34
1624,26
1625,34
1626,26
1627,34
1628,26
1629,34
1630,26
1631,34
1632,26
1633,34
1634,26
1635,34
1636,26
1637,34
1638,26
1639,34
1640,26
1641,34
1642,26
1643,34
1644,26
1645,34
1646,26
1647,34
1648,26
1649,34
1650,26
1651,34
1652,26
1653,34
1654,26
1655,34
1656,26
1657,34
1658,26
1659,34
1660,26
1661,34
1662,26
1663,34
1664,26
1665,34
1666,26
1667,34
1668,26
1669,35
1670,26
1671,35
1672,26
1673,35
1674,27
1675,35
1676,27
1677,35
1678,27
1679,35
1680,27
1681,35
1682,27
1683,35
1684,27
1685,35
1686,27
1687,35
1688,27
1689,35
1690,27
1691,35
1692,27
1693,35
1694,27
1695,35
1696,27
1697,35
1698,27
1699,35
1700,27
1701,35
1702,27
1703,35
1704,27
1705,35
1706,27
1707,35
1708,27
1709,35
1710,27
1711,35
1712,27
1713,35
1714,27
1715,35
1716,27
1717,35
1718,27
1719,35
1720,27
1721,35
1722,27
1723,36
1724,27
1725,36
1726,27
1727,36
1728,28
1729,36
1730,28
1731,36
1732,28
1733,36
1734,28
1735,36
1736,28
1737,36
1738,28
1739,36
1740,28
1741,36
1742,28
1743,36
1744,28
1745,36
1746,28
1747,36
1748,28
1749,36
1750,28
1751,36
1752,28
1753,36
1754,28
1755,36
1756,28
1757,36
1758,28
1759,36
1760,29
1761,36
1762,29
1763,36
1764,29
1765,36
1766,29
1767,36
1768,29
1769,36
1770,29
1771,36
1772,29
1773,36
1774,29
1775,36
1776,29
1777,36
1778,29
1779,36
1780,29
1781,36
1782,29
1783,36
1784,29
1785,36
1786,30
1787,36
1788,30
1789,36
1790,30
1791,36
1792,30
1793,36
1794,30
1795,36
1796,30
1797,36
1798,30
1799,36
1800,30
1801,36
1802,30
1803,36
1804,30
1805,36
1806,30
1807,36
1808,30
1809,36
1810,30
1811,36
1812,30
1813,36
1814,30
1815,36
1816,30
1817,36
1818,30
1819,36
1820,30
1821,36
1822,30
1823,36
1824,30
1825,36
1826,30
1827,36
1828,30
1829,36
1830,31
1831,36
1832,31
1833,36
1834,31
1835,36
1836,32
1837,36
1838,32
1839,36
1840,32
1841,36
1842,32
1843,36
1844,32
1845,36
1846,32
1847,36
1848,32
1849,36
1850,32
1851,36
1852,32
1853,36
1854,32
1855,36
1856,32
1857,36
1858,32
1859,36
1860,32
1861,36
1862,32
1863,36
1864,32
1865,36
1866,32
1867,36
1868,32
1869,36
1870,32
1871,36
1872,32
1873,36
1874,32
1875,36
1876,32
1877,36
1878,32
1879,36
1880,32
1881,36
1882,32
1883,36
1884,32
1885,36
1886,32
1887,36
1888,32
1889,36
1890,32
1891,36
1892,32
1893,36
1894,32
1895,36
1896,32
1897,36
1898,32
1899,36
1900,32
1901,36
1902,32
1903,36
1904,32
1905,36
1906,32
1907,36
1908,33
1909,36
1910,33
1911,37
1912,33
1913,37
1914,33
1915,37
1916,33
1917,38
1918,33
1919,38
1920,33
1921,38
1922,33
1923,38
1924,33
1925,38
1926,33
1927,38
1928,33
1929,38
1930,33
1931,38
1932,33
1933,38
1934,33
1935,38
1936,33
1937,38
1938,33
1939,38
1940,33
1941,38
1942,33
1943,38
1944,34
1945,38
1946,34
1947,38
1948,34
1949,38
1950,34
1951,38
1952,34
1953,38
1954,34
1955,38
1956,34
1957,38
1958,34
1959,38
1960,34
1961,38
1962,34
1963,38
1964,34
1965,38
1966,34
1967,38
1968,34
1969,38
1970,34
1971,39
1972,34
1973,39
1974,34
1975,39
1976,34
1977,39
1978,34
1979,39
1980,34
1981,39
1982,34
1983,39
1984,34
1985,39
1986,34
1987,39
1988,34
1989,39
1990,34
1991,39
1992,34
1993,39
1994,34
1995,39
1996,34
1997,39
1998,34
1999,39
2000,34
2001,39
2002,34
2003,39
2004,34
2005,39
2006,34
2007,39
2008,34
2009,39
2010,34
2011,39
2012,34
2013,39
2014,34
2015,39
2016,34
2017,39
2018,34
2019,40
2020,34
2021,40
2022,34
2023,40
2024,34
2025,41
2026,34
2027,41
2028,34
2029,41
2030,34
2031,41
2032,34
2033,41
2034,34
2035,41
2036,34
2037,41
2038,34
2039,41
2040,34
2041,41
2042,34
2043,41
2044,34
2045,41
2046,34
2047,41
2048,34
2049,41
2050,34
2051,41
2052,34
2053,41
2054,34
2055,41
2056,34
2057,41
2058,34
2059,41
2060,34
2061,41
2062,34
2063,41
2064,34
2065,41
2066,34
2067,41
2068,34
2069,41
2070,34
2071,41
2072,34
2073,41
2074,35
2075,41
2076,35
2077,41
2078,35
2079,42
2080,35
2081,42
2082,35
2083,42
2084,35
2085,42
2086,35
2087,42
2088,35
2089,42
2090,35
2091,42
2092,35
2093,42
2094,35
2095,42
2096,35
2097,42
2098,35
2099,42
2100,35
2101,42
2102,35
2103,42
2104,35
2105,42
2106,36
2107,42
2108,36
2109,42
2110,36
2111,42
2112,36
2113,42
2114,36
2115,42
2116,36
2117,42
2118,36
2119,42
2120,36
2121,42
2122,36
2123,42
2124,36
2125,42
2126,36
2127,42
2128,36
2129,42
2130,36
2131,42
2132,36
2133,42
2134,36
2135,42
2136,36
2137,42
2138,36
2139,42
2140,36
2141,42
2142,36
2143,42
2144,36
2145,42
2146,36
2147,42
2148,36
2149,42
2150,36
2151,42
2152,36
2153,42
2154,36
2155,42
2156,36
2157,42
2158,36
2159,42
2160,36
2161,42
2162,36
2163,42
2164,37
2165,42
2166,37
2167,42
2168,37
2169,42
2170,37
2171,42
2172,37
2173,42
2174,37
2175,42
2176,37
2177,42
2178,37
2179,42
2180,37
2181,42
2182,37
2183,42
2184,37
2185,42
2186,37
2187,42
2188,37
2189,42
2190,37
2191,42
2192,37
2193,42
2194,37
2195,42
2196,37
2197,42
2198,37
2199,42
2200,37
2201,42
2202,37
2203,42
2204,37
2205,42
2206,37
2207,43
2208,38
2209,43
2210,38
2211,43
2212,38
2213,43
2214,39
2215,43
2216,39
2217,43
2218,39
2219,43
2220,39
2221,43
2222,39
2223,43
2224,39
2225,43
2226,39
2227,43
2228,39
2229,43
2230,39
2231,43
2232,39
2233,43
2234,39
2235,43
2236,39
2237,43
2238,39
2239,43
2240,39
2241,43
2242,39
2243,43
2244,39
2245,43
2246,39
2247,43
2248,39
2249,43
2250,39
2251,43
2252,39
2253,43
2254,39
2255,43
2256,39
2257,43
2258,39
2259,43
2260,39
2261,43
2262,39
2263,43
2264,39
2265,43
2266,39
2267,43
2268,40
2269,43
2270,40
2271,43
2272,40
2273,43
2274,41
2275,43
2276,41
2277,43
2278,41
2279,43
2280,41
2281,43
2282,41
2283,43
2284,41
2285,43
2286,41
2287,43
2288,41
2289,43
2290,41
2291,43
2292,41
2293,43
2294,41
2295,43
2296,41
2297,43
2298,41
2299,43
2300,41
2301,44
2302,41
2303,44
2304,41
2305,44
2306,41
2307,44
2308,41
2309,44
2310,41
2311,44
2312,41
2313,44
2314,41
2315,44
2316,41
2317,44
2318,41
2319,44
2320,41
2321,44
2322,42
2323,44
2324,42
2325,44
2326,42
2327,44
2328,42
2329,44
2330,42
2331,44
2332,42
2333,44
2334,42
2335,44
2336,42
2337,44
2338,42
2339,44
2340,42
2341,44
2342,42
2343,44
2344,42
2345,44
2346,42
2347,44
2348,42
2349,45
2350,42
2351,45
2352,42
2353,45
2354,42
2355,45
2356,42
2357,45
2358,42
2359,45
2360,42
2361,45
2362,42
2363,45
2364,42
2365,45
2366,42
2367,45
2368,42
2369,45
2370,42
2371,45
2372,42
2373,45
2374,42
2375,45
2376,43
2377,45
2378,43
2379,45
2380,43
2381,45
2382,43
2383,45
2384,43
2385,45
2386,43
2387,45
2388,43
2389,45
2390,43
2391,45
2392,43
2393,45
2394,43
2395,45
2396,43
2397,45
2398,43
2399,45
2400,43
2401,45
2402,43
2403,45
2404,43
2405,45
2406,43
2407,45
2408,43
2409,45
2410,43
2411,45
2412,43
2413,45
2414,43
2415,45
2416,43
2417,45
2418,43
2419,45
2420,43
2421,45
2422,43
2423,45
2424,43
2425,45
2426,43
2427,45
2428,43
2429,45
2430,43
2431,45
2432,43
2433,45
2434,43
2435,45
2436,43
2437,45
2438,43
2439,45
2440,43
2441,45
2442,43
2443,45
2444,43
2445,45
2446,43
2447,45
2448,43
2449,45
2450,43
2451,45
2452,43
2453,45
2454,43
2455,45
2456,43
2457,45
2458,43
2459,45
2460,43
2461,45
2462,43
2463,45
2464,44
2465,45
2466,44
2467,45
2468,44
2469,45
2470,44
2471,45
2472,44
2473,45
2474,44
2475,45
2476,44
2477,45
2478,44
2479,45
2480,44
2481,45
2482,44
2483,46
2484,44
2485,46
2486,44
2487,46
2488,44
2489,46
2490,44
2491,46
2492,44
2493,46
2494,44
2495,46
2496,44
2497,46
2498,44
2499,46
2500,44
2501,46
2502,44
2503,46
2504,44
2505,46
2506,44
2507,46
2508,44
2509,46
2510,44
2511,46
2512,44
2513,46
2514,44
2515,46
2516,44
2517,46
2518,44
2519,47
2520,45
2521,47
2522,45
2523,47
2524,45
2525,47
2526,45
2527,47
2528,45
2529,47
2530,45
2531,47
2532,45
2533,47
2534,45
2535,47
2536,45
2537,48
2538,46
2539,48
2540,46
2541,48
2542,46
2543,48
2544,46
2545,48
2546,46
2547,48
2548,46
2549,48
2550,46
2551,48
2552,46
2553,48
2554,46
2555,48
2556,46
2557,48
2558,46
2559,48
2560,46
2561,48
2562,46
2563,48
2564,46
2565,49
2566,46
2567,49
2568,46
2569,49
2570,46
2571,49
2572,46
2573,49
2574,46
2575,49
2576,46
2577,49
2578,46
2579,49
2580,46
2581,49
2582,46
2583,49
2584,46
2585,49
2586,46
2587,49
2588,46
2589,49
2590,46
2591,49
2592,47
2593,49
2594,47
2595,49
2596,47
2597,49
2598,47
2599,49
2600,47
2601,49
2602,47
2603,49
2604,47
2605,49
2606,47
2607,49
2608,47
2609,49
2610,47
2611,49
2612,47
2613,49
2614,47
2615,49
2616,47
2617,49
2618,47
2619,49
2620,47
2621,49
2622,47
2623,49
2624,47
2625,49
2626,47
2627,49
2628,47
2629,49
2630,47
2631,49
2632,47
2633,49
2634,47
2635,49
2636,47
2637,49
2638,47
2639,49
2640,47
2641,49
2642,47
2643,49
2644,47
2645,49
2646,47
2647,49
2648,47
2649,49
2650,47
2651,49
2652,47
2653,49
2654,47
2655,49
2656,47
2657,49
2658,47
2659,49
2660,47
2661,49
2662,47
2663,49
2664,47
2665,49
2666,47
2667,49
2668,47
2669,49
2670,47
2671,49
2672,47
2673,49
2674,48
2675,49
2676,48
2677,49
2678,48
2679,50
2680,48
2681,50
2682,48
2683,50
2684,49
2685,50
2686,49
2687,50
2688,49
2689,50
2690,49
2691,50
2692,49
2693,50
2694,49
2695,50
2696,49
2697,50
2698,49
2699,50
2700,50
2701,50
2702,50
2703,50
2704,50
2705,50
2706,50
2707,50
2708,50
2709,50
2710,50
2711,50
2712,50
2713,50
2714,50
2715,50
2716,50
2717,50
2718,50
2719,50
2720,50
2721,50
2722,50
2723,50
2724,50
2725,50
2726,50
2727,50
2728,50
2729,50
2730,50
2731,50
2732,51
2733,50
2734,51
2735,50
2736,51
2737,50
2738,51
2739,50
2740,51
2741,50
2742,51
2743,50
2744,51
2745,50
2746,51
2747,50
2748,51
2749,50
2750,51
2751,50
2752,51
2753,50
2754,52
2755,50
2756,52
2757,50
2758,52
2759,50
2760,52
2761,50
2762,52
2763,50
2764,52
2765,50
2766,52
2767,50
2768,52
2769,50
2770,52
2771,50
2772,52
2773,50
2774,52
2775,50
2776,52
2777,50
2778,52
2779,50
2780,52
2781,51
2782,52
2783,51
2784,52
2785,51
2786,52
2787,51
2788,52
2789,51
2790,52
2791,51
2792,52
2793,51
2794,52
2795,51
2796,52
2797,51
2798,52
2799,51
2800,52
2801,51
2802,52
2803,51
2804,52
2805,51
2806,52
2807,51
2808,53
2809,51
2810,53
2811,51
2812,53
2813,51
2814,53
2815,51
2816,53
2817,51
2818,53
2819,51
2820,53
2821,51
2822,53
2823,51
2824,53
2825,51
2826,53
2827,51
2828,53
2829,51
2830,53
2831,51
2832,53
2833,51
2834,53
2835,52
2836,53
2837,52
2838,53
2839,52
2840,53
2841,52
2842,53
2843,52
2844,53
2845,52
2846,53
2847,52
2848,53
2849,52
2850,53
2851,52
2852,53
2853,52
2854,53
2855,52
2856,53
2857,52
2858,53
2859,52
2860,53
2861,52
2862,54
2863,52
2864,54
2865,52
2866,54
2867,52
2868,54
2869,52
2870,54
2871,52
2872,54
2873,52
2874,54
2875,52
2876,54
2877,52
2878,54
2879,52
2880,54
2881,52
2882,54
2883,52
2884,54
2885,52
2886,54
2887,52
2888,54
2889,53
2890,54
2891,53
2892,54
2893,53
2894,54
2895,53
2896,54
2897,53
2898,54
2899,53
2900,54
2901,53
2902,54
2903,53
2904,54
2905,53
2906,54
2907,53
2908,54
2909,53
2910,54
2911,53
2912,54
2913,53
2914,54
2915,53
2916,55
2917,53
2918,55
2919,53
2920,55
2921,53
2922,55
2923,53
2924,55
2925,53
2926,55
2927,53
2928,55
2929,53
2930,55
2931,53
2932,55
2933,53
2934,55
2935,53
2936,55
2937,53
2938,55
2939,53
2940,55
2941,53
2942,55
2943,54
2944,55
2945,54
2946,55
2947,54
2948,55
2949,54
2950,55
2951,54
2952,55
2953,54
2954,55
2955,54
2956,55
2957,54
2958,55
2959,54
2960,55
2961,54
2962,55
2963,54
2964,55
2965,54
2966,55
2967,54
2968,55
2969,54
2970,55
2971,54
2972,55
2973,54
2974,55
2975,54
2976,55
2977,54
2978,55
2979,54
2980,55
2981,54
2982,55
2983,54
2984,55
2985,55
2986,55
2987,55
2988,55
2989,55
2990,55
2991,55
2992,55
2993,55
2994,55
2995,55
2996,55
2997,55
